date,unix,open,high,low,close,Volume BTC,Volume USD
2020-02-29,1582977570.0,8685.443388888889,8690.390902777777,8681.158993055555,8685.84186111111,1.6236582336319445,14087.884066490285
2020-03-01,1583063970.0,8556.83157638889,8562.556722222222,8551.665645833333,8557.454770833332,2.8865081523125,24665.189053214046
2020-03-02,1583150370.0,8746.719,8752.039340277777,8741.71361111111,8746.592541666667,4.296431173118056,37739.72338574717
2020-03-03,1583236770.0,8790.431506944444,8795.952006944444,8785.272375,8790.048645833334,3.215258532020833,28235.735765412483
2020-03-04,1583323170.0,8760.614479166667,8765.141534722223,8756.33463888889,8760.354104166667,2.3286336960416665,20375.848245739104
2020-03-05,1583409570.0,9018.660569444444,9023.778118055556,9014.43998611111,9019.083923611111,4.478253939833333,40465.391306682286
2020-03-06,1583495970.0,9097.25673611111,9101.41276388889,9093.666402777777,9097.337270833334,2.8725162460347224,26141.163604022404
2020-03-07,1583582370.0,9053.566805555554,9057.382333333333,9049.815993055556,9053.449645833334,1.9483274801388888,17615.61703260763
2020-03-08,1583668770.0,8570.309256944445,8575.397874999999,8564.314569444445,8569.642069444444,6.297840556916666,52870.92286740044
2020-03-09,1583755170.0,7881.320604166666,7889.604506944444,7873.723930555556,7881.430569444444,8.456523785368056,66577.1363455935
2020-03-10,1583841570.0,7947.061041666667,7953.180958333333,7941.668277777778,7947.4025624999995,5.7464956647916665,45645.507896248346
2020-03-11,1583927970.0,7849.535520833334,7855.232361111111,7844.282840277777,7849.347631944444,5.0622301755625,39492.90031928885
2020-03-12,1584014370.0,6668.844173611111,6684.516298611112,6650.317368055556,6666.839097222222,40.6342980479375,250126.9121707517
2020-03-13,1584100770.0,5295.364479166667,5317.058493055556,5270.728486111111,5295.3433125,37.79141759411806,197418.6120825325
2020-03-14,1584187170.0,5410.848888888889,5418.987361111111,5401.661854166667,5410.279194444444,10.674213992777778,57565.724101062624
2020-03-15,1584273570.0,5299.736201388889,5305.957222222222,5293.558986111111,5299.794006944445,11.52034990540278,62326.047131727944
2020-03-16,1584359970.0,4988.501416666667,4999.495520833333,4976.626965277778,4987.489395833333,24.239905276173612,118189.88814974442
2020-03-17,1584446370.0,5313.425,5321.055347222223,5305.998055555556,5313.401993055556,12.165168347562501,64668.19573799717
2020-03-18,1584532770.0,5286.391020833334,5292.908326388889,5279.772347222222,5286.608881944445,15.666132728493055,82352.74070550149
2020-03-19,1584619170.0,5759.286930555555,5767.007055555556,5751.596118055556,5759.599625,17.210926995590277,101546.99138560597
2020-03-20,1584705570.0,6361.079368055555,6371.140895833334,6350.5095763888885,6360.7709791666675,20.890626723972222,134353.03290028597
2020-03-21,1584791970.0,6169.1586875,6175.544194444445,6162.701520833333,6169.166812500001,8.192171228381945,50411.24861805753
2020-03-22,1584878370.0,6139.651909722223,6145.484486111111,6133.192527777778,6139.138958333333,7.509294839631944,45322.77464216488
2020-03-23,1584964770.0,6105.259965277777,6113.149451388889,6097.936027777779,6105.484694444445,13.231808725034721,82231.55147319207
2020-03-24,1585051170.0,6652.979215277778,6660.766409722223,6645.333791666667,6652.993840277778,13.693815294541666,91213.46875585966
2020-03-25,1585137570.0,6661.804263888889,6668.506611111111,6655.252368055556,6661.9567847222215,11.580371611784722,77391.43198123558
2020-03-26,1585223970.0,6671.884631944444,6676.432534722222,6667.618305555555,6671.944368055556,5.134518912256945,34228.59586950556
2020-03-27,1585310370.0,6691.8195,6695.897479166666,6687.389319444444,6691.747249999999,7.511309420166667,49940.40639350265
2020-03-28,1585396770.0,6227.587743055556,6232.429798611111,6222.494888888889,6227.5995555555555,8.064926376138889,50113.33413841973
2020-03-29,1585483170.0,6106.922326388889,6109.988138888889,6102.9979791666665,6106.268381944445,6.457596563263889,39066.486863621045
2020-03-30,1585569570.0,6272.4733472222215,6277.553256944444,6267.787125000001,6272.458326388889,10.398919557638889,65685.44516446756
2020-03-31,1585655970.0,6451.547881944444,6455.044826388889,6447.823798611111,6451.124277777779,4.404373837854167,28393.054561898036
2020-04-01,1585742370.0,6308.112263888889,6311.969402777778,6304.130763888889,6308.061152777778,7.860519401493055,49974.34422128842
2020-04-02,1585828770.0,6723.343173611111,6729.212541666667,6717.675020833333,6723.470965277777,11.953347689798612,81529.29022259911
2020-04-03,1585915170.0,6813.93017361111,6818.564437499999,6808.741388888889,6813.681118055556,7.340351668298611,50252.91640528477
2020-04-04,1586001570.0,6772.315145833334,6775.967284722223,6768.839173611112,6772.340819444444,4.179524744673611,28433.90641167035
2020-04-05,1586087970.0,6796.421784722222,6799.2148263888885,6793.672076388888,6796.4444375,2.7652617528958334,18770.801697453444
2020-04-06,1586174370.0,7089.780909722222,7094.997069444444,7084.892652777778,7090.139902777779,9.502109648722222,67647.63421137762
2020-04-07,1586260770.0,7317.739138888888,7322.629034722223,7312.627847222222,7317.669166666667,8.10348212863889,59172.96904009433
2020-04-08,1586347170.0,7302.099097222222,7306.056777777778,7297.623423611111,7301.731090277777,6.055701736451389,44245.866339791195
2020-04-09,1586433570.0,7304.99179861111,7308.238326388889,7301.436972222223,7304.987888888889,5.781195675486111,42174.42390787369
2020-04-10,1586519970.0,6976.609888888889,6980.134451388889,6972.142791666666,6976.298152777777,7.449907539000001,51693.205219202355
2020-04-11,1586606370.0,6871.729645833333,6873.897993055555,6869.3500138888885,6871.621069444444,2.310190807034722,15859.12302487996
2020-04-12,1586692770.0,6947.695305555556,6950.070423611111,6945.047076388888,6947.5256597222215,5.044805055854167,35455.11198913488
2020-04-13,1586779170.0,6751.412645833334,6755.530930555555,6747.376895833334,6751.618111111111,7.526093425159723,50720.64939090129
2020-04-14,1586865570.0,6884.529618055556,6887.639118055556,6881.101312500001,6884.495395833333,5.052560120708334,34767.201598628926
2020-04-15,1586951970.0,6801.876034722222,6804.535958333333,6798.897875,6801.805451388888,5.631758571208334,38142.02640281796
2020-04-16,1587038370.0,6911.867909722221,6917.0914375,6907.123076388889,6912.162368055556,10.921316926229167,76039.36647802782
2020-04-17,1587124770.0,7072.064895833333,7075.080333333333,7069.129965277778,7072.331944444444,5.930290521430556,41939.263027801644
2020-04-18,1587211170.0,7152.3640000000005,7154.926874999999,7150.269381944445,7152.629763888888,3.5434045968888888,25418.93631264015
2020-04-19,1587297570.0,7167.865173611111,7170.174138888889,7165.526097222222,7167.93151388889,3.237633397527778,23185.02087331389
2020-04-20,1587383970.0,7052.468979166667,7056.322479166666,7048.561520833333,7052.486319444445,7.892367581708333,55130.52567632159
2020-04-21,1587470370.0,6867.501875,6870.183479166667,6864.7152986111105,6867.569777777778,3.8687195766875,26543.459712266398
2020-04-22,1587556770.0,7000.263291666667,7002.681951388889,6997.971076388889,7000.4274652777785,4.356532163159722,30730.28303719915
2020-04-23,1587643170.0,7293.690861111111,7297.855409722221,7290.1130416666665,7294.040555555556,10.263575099680555,75980.04615282964
2020-04-24,1587729570.0,7521.3367638888885,7524.491930555556,7518.441958333333,7521.6189722222225,5.109101879729167,38456.25594120571
2020-04-25,1587815970.0,7544.6069166666675,7546.669104166666,7542.3978263888885,7544.499277777779,2.639463701638889,19960.011665119477
2020-04-26,1587902370.0,7600.546006944444,7603.329555555556,7597.422493055556,7600.132923611111,3.644125568104166,27741.742017105433
2020-04-27,1587988770.0,7715.637520833333,7719.203625,7711.803083333333,7715.588263888889,4.776404540194444,36849.37056649832
2020-04-28,1588075170.0,7730.732291666666,7733.179916666667,7727.881201388888,7730.8248125,5.033997201041666,38868.113126933626
2020-04-29,1588161570.0,8244.218305555554,8251.934131944445,8237.068159722223,8244.948270833333,18.33062302554861,152685.00149222877
2020-04-30,1588247970.0,8894.935340277778,8904.821854166667,8883.3360625,8894.666194444444,16.706763427256945,149157.80436341165
2020-05-01,1588334370.0,8783.966118055556,8789.611972222223,8777.936506944445,8783.999208333333,7.9025595430625,69627.8704468084
2020-05-02,1588420770.0,8872.683284722221,8876.6106875,8868.795541666666,8872.733208333333,3.8362965734166665,34150.98019713641
2020-05-03,1588507170.0,8979.789965277778,8985.426479166666,8974.410930555556,8980.130395833334,6.401579797916667,57589.0886503109
2020-05-04,1588593570.0,8772.025069444444,8777.520416666666,8766.723062500001,8772.431708333334,6.957621526993056,61027.02788402785
2020-05-05,1588679970.0,8930.518326388888,8935.726069444443,8925.455784722222,8930.76223611111,6.661204487680556,59493.91721970713
2020-05-06,1588766370.0,9162.408006944444,9167.973284722222,9156.545020833333,9162.092812500001,10.493709592562501,96617.37516901092
2020-05-07,1588852770.0,9490.121909722222,9497.698895833333,9482.84720138889,9490.68045138889,17.370069661131943,167598.15570714633
2020-05-08,1588939170.0,9925.018236111111,9930.949555555555,9918.361854166667,9925.16376388889,13.335752635145834,132248.46004782539
2020-05-09,1589025570.0,9727.241909722223,9732.895895833333,9721.36925,9727.4529375,7.832384524395833,76054.9804815653
2020-05-10,1589111970.0,8688.190090277778,8698.383215277778,8676.722541666668,8687.4155625,21.971825516256946,190665.8054838613
2020-05-11,1589198370.0,8707.187993055557,8717.22645138889,8696.153194444445,8707.084965277778,23.93415734184722,207820.2396693523
2020-05-12,1589284770.0,8773.964493055555,8780.085645833333,8767.645965277778,8773.929020833333,9.729348059375,85500.4315708354
2020-05-13,1589371170.0,9044.735368055555,9050.72932638889,9039.383340277778,9045.178930555556,8.863091400569445,80607.90282539504
2020-05-14,1589457570.0,9576.290381944445,9584.020013888889,9568.999083333332,9576.713597222222,13.844573233062501,133765.33368512322
2020-05-15,1589543970.0,9523.675763888888,9531.29025,9515.650458333334,9523.970229166667,12.030655973222222,114221.32689949997
2020-05-16,1589630370.0,9402.915381944445,9407.95736111111,9398.298625,9403.12320138889,4.284788956381945,40332.16312500497
2020-05-17,1589716770.0,9623.737465277778,9628.953583333334,9619.263604166666,9623.957902777778,6.608189986256945,64112.58053393868
2020-05-18,1589803170.0,9721.191027777777,9727.399381944444,9715.166680555556,9721.685520833333,8.584949748770834,83550.90852661555
2020-05-19,1589889570.0,9669.911972222222,9675.734215277778,9664.018222222223,9670.0288125,8.437281492479167,81680.36581327424
2020-05-20,1589975970.0,9672.159784722222,9677.26554861111,9666.408319444445,9672.188270833332,8.577380678479168,82268.5077174066
2020-05-21,1590062370.0,9280.675076388889,9286.78313888889,9273.802097222222,9280.534645833333,11.72210340825,107462.1409154375
2020-05-22,1590148770.0,9125.051409722222,9129.601284722223,9120.775104166667,9125.238152777778,5.042558470097222,46037.874954401894
2020-05-23,1590235170.0,9206.662930555554,9209.699659722222,9203.667729166666,9206.504152777778,2.4147767420694444,22198.13544916003
2020-05-24,1590321570.0,9123.529958333334,9127.582534722222,9119.357993055555,9123.222569444444,6.149637245027778,55416.89277243692
2020-05-25,1590407970.0,8819.212625,8824.386999999999,8814.675208333334,8819.142625,6.194391520520833,54510.64576475153
2020-05-26,1590494370.0,8859.35165277778,8863.464756944444,8855.308854166668,8859.394847222222,4.113198081222222,36389.82023132529
2020-05-27,1590580770.0,9026.410555555554,9030.709541666667,9023.137416666666,9026.771423611111,4.769215985659723,43360.601231919456
2020-05-28,1590667170.0,9319.372104166667,9324.4221875,9315.413097222221,9319.706541666666,8.002367288076389,75127.42680184072
2020-05-29,1590753570.0,9454.045472222222,9458.330659722222,9450.176777777779,9454.140111111112,5.0185929860763885,47441.234130333185
2020-05-30,1590839970.0,9506.433027777779,9510.720256944445,9502.869756944445,9506.56307638889,4.709612473784722,44940.910578442585
2020-05-31,1590926370.0,9546.652784722222,9550.521201388889,9543.057395833333,9546.458201388888,3.956943322034722,37725.19982589818
2020-06-01,1591012770.0,9583.2571875,9588.977298611111,9579.187486111112,9583.923534722222,8.409126039333334,82995.97436588352
2020-06-02,1591099170.0,9880.11320138889,9886.342173611112,9873.242465277777,9879.875916666668,15.781332931243055,154614.9776264823
2020-06-03,1591185570.0,9551.143340277778,9554.947104166667,9547.37786111111,9551.343138888888,4.811641131097222,45962.34387881541
2020-06-04,1591271970.0,9699.179479166665,9703.497354166666,9695.036395833333,9699.502652777777,6.207478394930556,60277.651882568956
2020-06-05,1591358370.0,9742.1646875,9746.226722222222,9737.920083333333,9742.399055555556,4.970396497743056,48341.58664209635
2020-06-06,1591444770.0,9635.865618055555,9638.51575,9633.292520833334,9635.952604166667,2.8106036440416666,27052.74630669655
2020-06-07,1591531170.0,9620.847173611111,9624.314416666666,9617.356319444445,9621.038645833334,4.696285825152778,45065.40493730052
2020-06-08,1591617570.0,9725.284402777777,9728.555743055555,9722.432777777778,9725.395034722222,3.735470844777778,36325.716924718225
2020-06-09,1591703970.0,9712.148666666666,9715.591006944445,9708.806958333333,9712.132576388889,4.807498531048611,46707.36657290116
2020-06-10,1591790370.0,9787.554430555556,9790.8469375,9784.486513888889,9787.56211111111,4.935556530104167,48490.869411259955
2020-06-11,1591876770.0,9643.829069444444,9648.6678125,9638.672791666668,9643.824430555554,11.381558717756944,108354.83482411549
2020-06-12,1591963170.0,9410.724722222221,9414.014381944446,9407.5644375,9411.135652777777,4.815371760659722,45320.88823027792
2020-06-13,1592049570.0,9426.5644375,9428.574993055556,9424.531111111111,9426.56842361111,2.0407515421319444,19237.38512827291
2020-06-14,1592135970.0,9404.192298611111,9406.142958333334,9402.098354166666,9404.043270833334,2.4147585823819444,22628.782316027828
2020-06-15,1592222370.0,9244.2083125,9248.859930555556,9239.847993055555,9244.604111111112,8.170217731874999,75071.4400189265
2020-06-16,1592308770.0,9493.46204861111,9496.652215277778,9490.4566875,9493.582555555557,4.766818211381945,45248.880210032956
2020-06-17,1592395170.0,9442.882847222223,9446.048180555556,9439.803256944444,9442.99563888889,4.0988655280833335,38636.93294394943
2020-06-18,1592481570.0,9406.08626388889,9409.100666666667,9403.164222222222,9406.317000000001,2.775703365652778,26082.337177621823
2020-06-19,1592567970.0,9326.430236111111,9329.64192361111,9323.1265625,9326.508611111112,3.6846581382638885,34347.10480190267
2020-06-20,1592654370.0,9301.340180555555,9304.013979166668,9298.575194444444,9301.21429861111,2.133190172423611,19841.700461834735
2020-06-21,1592740770.0,9348.605298611112,9350.734777777778,9346.667347222223,9348.792631944445,0.9966749280625,9316.256651098707
2020-06-22,1592827170.0,9480.650777777777,9483.75445138889,9477.753291666666,9480.890006944444,4.594198200569444,43802.51993343709
2020-06-23,1592913570.0,9638.242916666668,9640.843284722223,9635.45651388889,9638.373875000001,3.3792463232291663,32573.48345813449
2020-06-24,1592999970.0,9441.064729166666,9444.027381944445,9437.377145833334,9441.006923611112,6.9948440402916665,65650.6278469075
2020-06-25,1593086370.0,9231.7184375,9235.120201388889,9227.78245138889,9231.765076388889,6.042532065694445,55567.895901033255
2020-06-26,1593172770.0,9181.246090277777,9184.623875000001,9177.525465277778,9181.329701388888,5.494710940881944,50284.77365585816
2020-06-27,1593259170.0,9107.436125,9110.359493055556,9104.355298611112,9107.38329861111,3.055330572354167,27554.743990383115
2020-06-28,1593345570.0,9055.162354166667,9057.61709722222,9052.870041666667,9055.143972222222,2.2443453339305557,20373.044733301704
2020-06-29,1593431970.0,9115.922277777778,9118.577076388889,9113.37132638889,9115.957173611112,3.4324481458541665,31252.68540643886
2020-06-30,1593518370.0,9150.846055555556,9153.121395833334,9148.549854166666,9150.841347222222,1.9316883689722222,17656.2317459149
2020-07-01,1593604770.0,9191.258756944444,9193.887791666666,9188.671194444443,9191.286458333334,3.0010872169097222,27632.740510781005
2020-07-02,1593691170.0,9166.727722222222,9169.168868055556,9163.903180555555,9166.837222222222,4.768089564944445,43427.49265856483
2020-07-03,1593777570.0,9093.7140625,9095.448381944445,9091.801284722222,9093.8036875,2.4375024570069446,22159.17181823551
2020-07-04,1593863970.0,9091.075104166666,9092.469465277778,9089.769722222223,9091.225430555554,1.5141474804027777,13787.988213674613
2020-07-05,1593950370.0,9063.962472222223,9065.887611111111,9062.040388888889,9064.041930555557,2.130470700361111,19282.692084785693
2020-07-06,1594036770.0,9211.956506944443,9214.589562500001,9210.036972222222,9212.259354166667,3.7231617010347224,34412.49930935383
2020-07-07,1594123170.0,9268.98211111111,9270.879118055554,9267.196180555555,9268.923208333334,3.2658511483819446,30250.86459449715
2020-07-08,1594209570.0,9345.318034722222,9347.606534722223,9342.976625,9345.349208333333,4.358018516375,40746.61943873796
2020-07-09,1594295970.0,9329.4273125,9331.634152777777,9327.1014375,9329.38863888889,3.1773948191041668,29541.002835427535
2020-07-10,1594382370.0,9199.61126388889,9201.584381944444,9197.713625,9199.680666666667,2.71550471525,24953.482936733362
2020-07-11,1594468770.0,9238.646291666666,9240.171354166667,9237.395173611112,9238.831208333333,1.0091426106597223,9316.881665878002
2020-07-12,1594555170.0,9249.315145833334,9250.989145833333,9247.990513888888,9249.4551875,1.4146900211458333,13095.156161645818
2020-07-13,1594641570.0,9277.996986111111,9280.092611111111,9275.986472222223,9277.994569444445,2.6910924934166665,24971.1926377355
2020-07-14,1594727970.0,9219.521243055555,9221.963784722222,9217.374118055555,9219.765375,3.111049031729167,28671.368315175787
2020-07-15,1594814370.0,9221.453527777778,9223.338263888889,9219.566902777779,9221.591930555556,2.6458669521041664,24376.914789307382
2020-07-16,1594900770.0,9131.938916666668,9133.921694444445,9129.792895833332,9132.115034722223,3.8485096484930557,35063.12089966989
2020-07-17,1594987170.0,9134.198409722223,9135.995236111112,9132.57220138889,9134.406263888888,2.4954841177291667,22787.241276569748
2020-07-18,1595073570.0,9161.454875,9162.787694444443,9160.321138888889,9161.559576388889,0.9432536942916667,8644.526386282512
2020-07-19,1595159970.0,9154.543430555555,9155.87509027778,9153.391916666666,9154.556701388889,1.1009716448541667,10081.361454227634
2020-07-20,1595246370.0,9177.301527777778,9178.897055555555,9175.907652777778,9177.472875,2.1283384680624997,19526.20018874566
2020-07-21,1595332770.0,9306.849388888888,9309.283104166667,9304.845395833332,9306.935673611111,3.8607460484375005,36052.272456118735
2020-07-22,1595419170.0,9365.168840277778,9367.095118055557,9363.731090277777,9365.518791666667,3.833862933027778,35999.96944794785
2020-07-23,1595505570.0,9540.434569444444,9543.294951388889,9538.3056875,9540.839645833334,7.231905449604167,69030.13376430329
2020-07-24,1595591970.0,9556.595430555555,9559.296333333334,9554.71875,9557.096451388888,5.564517424680556,53211.59948026577
2020-07-25,1595678370.0,9618.675368055556,9621.715673611112,9616.503861111112,9619.271597222221,3.5176735386527778,33895.8259957516
2020-07-26,1595764770.0,9832.941930555557,9836.749069444444,9829.964798611112,9833.774993055556,6.312648824180556,62616.97477149093
2020-07-27,1595851170.0,10434.002569444445,10443.567298611111,10425.466736111111,10435.320541666666,19.261689037208335,203326.0509068997
2020-07-28,1595937570.0,10984.976840277777,10993.196,10976.604243055555,10985.53867361111,11.848870695333332,129936.22119271467
2020-07-29,1596023970.0,11095.487930555555,11101.296756944444,11089.744111111111,11095.818631944445,8.647821552534722,96250.6470154515
2020-07-30,1596110370.0,11033.189770833333,11037.765395833334,11028.74923611111,11033.469930555555,7.261700033277778,80064.15989723452
2020-07-31,1596196770.0,11195.080243055556,11200.565083333333,11190.745798611111,11196.167243055555,7.234380181645833,81323.68732516641
2020-08-01,1596283170.0,11608.110312499999,11614.8855,11602.824229166667,11609.169701388888,7.7748663356388885,90439.03127030944
2020-08-02,1596369570.0,11332.626409722221,11341.204916666667,11324.160631944445,11333.01045138889,8.789174326,99070.00250387701
2020-08-03,1596455970.0,11253.361013888889,11258.922659722222,11249.211291666667,11254.051993055555,4.850465819666667,54729.673415523604
2020-08-04,1596542370.0,11242.260166666667,11247.98775,11238.319770833334,11243.054555555556,3.8347989705347225,43012.53606232658
2020-08-05,1596628770.0,11463.458444444444,11469.587652777778,11459.197368055557,11464.146944444445,5.218605156465277,60299.047564115455
2020-08-06,1596715170.0,11754.8169375,11759.880631944445,11750.167256944445,11755.257277777779,6.8444405298958335,80463.48273564175
2020-08-07,1596801570.0,11715.782236111112,11721.05392361111,11710.92504861111,11716.165652777778,7.294001213041667,84982.74185684472
2020-08-08,1596887970.0,11683.652333333333,11688.079833333333,11681.001847222222,11684.667708333332,2.7664922823958333,32350.849035626212
2020-08-09,1596974370.0,11671.584715277777,11675.500708333333,11668.89311111111,11672.095874999999,1.8399230392291666,21463.778841509087
2020-08-10,1597060770.0,11898.262694444446,11904.877909722223,11893.211,11898.853326388888,5.348422270236111,63531.09150180678
2020-08-11,1597147170.0,11632.504847222222,11638.713604166667,11625.812979166667,11632.181701388889,7.2713111606666665,84009.66897387391
2020-08-12,1597233570.0,11462.202104166667,11468.112118055555,11457.72292361111,11462.498069444446,3.936529031,45127.33031727481
